k1,k2,distance_km
Chisinau|Moldau,Malaga|Spanien,3949.0894
Dresden|Deutschland,Malaga|Spanien,2694.2247
Genua|Italien,Malaga|Spanien,1808.5175
Antwerpen|Belgien,Malaga|Spanien,2146.2207000000003
Malaga|Spanien,Posen|Polen,3055.1717999999996
Malaga|Spanien,Nabereschnyje Tschelny|Russland,5685.8542
Malaga|Spanien,Skopje|Nordmazedonien,3368.4344
Hannover|Deutschland,Malaga|Spanien,2612.7777
Kirow|Russland,Malaga|Spanien,5632.5410999999995
Lyon|Frankreich,Malaga|Spanien,1591.1206000000002
Malaga|Spanien,Pensa|Russland,5240.4947
Malaga|Spanien,Toulouse|Frankreich,1331.6312
Lipezk|Russland,Malaga|Spanien,4874.0912
Bremen|Deutschland,Orenburg|Russland,3630.163
Bremen|Deutschland,Lissabon|Portugal,2535.5058
Bremen|Deutschland,Dresden|Deutschland,471.9391
Bremen|Deutschland,Genua|Italien,1256.2084
Antwerpen|Belgien,Bremen|Deutschland,454.17359999999996
Bremen|Deutschland,Posen|Polen,628.7518
Bremen|Deutschland,Rjasan|Russland,2370.175
Bremen|Deutschland,Nabereschnyje Tschelny|Russland,3259.4343
Bremen|Deutschland,Nürnberg|Deutschland,582.1555
Bremen|Deutschland,Skopje|Nordmazedonien,1935.9778000000001
Astrachan|Russland,Bremen|Deutschland,3338.2307
Bremen|Deutschland,Kirow|Russland,3206.1212
Bremen|Deutschland,Lyon|Frankreich,1038.5225
Bremen|Deutschland,Pensa|Russland,2814.0748
Bremen|Deutschland,Toulouse|Frankreich,1473.5337
Bremen|Deutschland,Lipezk|Russland,2447.6712
Bremen|Deutschland,Homel|Belarus,1786.771
Lissabon|Portugal,Orenburg|Russland,6027.6111
Chisinau|Moldau,Orenburg|Russland,2488.8887999999997
Genua|Italien,Orenburg|Russland,4397.8961
Antwerpen|Belgien,Orenburg|Russland,3968.7992999999997
Orenburg|Russland,Posen|Polen,3010.2702000000004
Orenburg|Russland,Rjasan|Russland,1258.4649
Nabereschnyje Tschelny|Russland,Orenburg|Russland,550.7084
Nürnberg|Deutschland,Orenburg|Russland,3623.4793
Orenburg|Russland,Skopje|Nordmazedonien,3432.6052
Astrachan|Russland,Orenburg|Russland,1053.8266
Hannover|Deutschland,Orenburg|Russland,3522.6452999999997
Kirow|Russland,Orenburg|Russland,1014.0211999999999
Lyon|Frankreich,Orenburg|Russland,4471.7036
Orenburg|Russland,Toulouse|Frankreich,4952.860900000001
Homel|Belarus,Orenburg|Russland,1937.7191
Chisinau|Moldau,Lissabon|Portugal,4152.6035
Dresden|Deutschland,Lissabon|Portugal,2728.5846
Genua|Italien,Lissabon|Portugal,2012.5176000000001
Antwerpen|Belgien,Lissabon|Portugal,2081.2391000000002
Lissabon|Portugal,Posen|Polen,3024.4687000000004
Lissabon|Portugal,Rjasan|Russland,4765.891799999999
Lissabon|Portugal,Nabereschnyje Tschelny|Russland,5655.1511
Lissabon|Portugal,Nürnberg|Deutschland,2431.3166
Astrachan|Russland,Lissabon|Portugal,5733.9475
Kirow|Russland,Lissabon|Portugal,5601.838
Lissabon|Portugal,Lyon|Frankreich,1703.6681
Lissabon|Portugal,Pensa|Russland,5209.7916
Lissabon|Portugal,Toulouse|Frankreich,1266.6496000000002
Lipezk|Russland,Lissabon|Portugal,4843.388099999999
Homel|Belarus,Lissabon|Portugal,4182.4878
Chisinau|Moldau,Dresden|Deutschland,1439.5157
Chisinau|Moldau,Genua|Italien,2183.8836
Antwerpen|Belgien,Chisinau|Moldau,2211.2612999999997
Chisinau|Moldau,Posen|Polen,1376.0787
Chisinau|Moldau,Rjasan|Russland,1742.1375
Chisinau|Moldau,Nabereschnyje Tschelny|Russland,2602.3453999999997
Chisinau|Moldau,Nürnberg|Deutschland,1741.5013999999999
Chisinau|Moldau,Skopje|Nordmazedonien,1073.6182
Astrachan|Russland,Chisinau|Moldau,1853.4075
Chisinau|Moldau,Hannover|Deutschland,1765.1073000000001
Chisinau|Moldau,Kirow|Russland,2691.1716
Chisinau|Moldau,Lyon|Frankreich,2524.9332999999997
Chisinau|Moldau,Pensa|Russland,1872.1127
Chisinau|Moldau,Toulouse|Frankreich,3006.0905
Chisinau|Moldau,Lipezk|Russland,1484.9516999999998
Chisinau|Moldau,Homel|Belarus,1500.8279
Dresden|Deutschland,Genua|Italien,1065.5752
Antwerpen|Belgien,Dresden|Deutschland,810.5318000000001
Dresden|Deutschland,Posen|Polen,406.05109999999996
Dresden|Deutschland,Rjasan|Russland,2063.0401
Dresden|Deutschland,Nabereschnyje Tschelny|Russland,2952.2994
Dresden|Deutschland,Nürnberg|Deutschland,310.4482
Dresden|Deutschland,Skopje|Nordmazedonien,1471.2202
Astrachan|Russland,Dresden|Deutschland,3018.7403999999997
Dresden|Deutschland,Hannover|Deutschland,364.3778
Dresden|Deutschland,Kirow|Russland,2898.9863
Dresden|Deutschland,Pensa|Russland,2506.9397999999997
Dresden|Deutschland,Toulouse|Frankreich,1589.9474
Dresden|Deutschland,Lipezk|Russland,2140.5362999999998
Dresden|Deutschland,Homel|Belarus,1479.6361000000002
Antwerpen|Belgien,Genua|Italien,1077.253
Genua|Italien,Posen|Polen,1408.9294
Genua|Italien,Rjasan|Russland,3150.3526
Genua|Italien,Nabereschnyje Tschelny|Russland,4039.6119
Genua|Italien,Nürnberg|Deutschland,750.7143000000001
Genua|Italien,Skopje|Nordmazedonien,1578.8661000000002
Astrachan|Russland,Genua|Italien,3980.8704
Genua|Italien,Hannover|Deutschland,1128.1142
Genua|Italien,Kirow|Russland,3986.2988
Genua|Italien,Lyon|Frankreich,468.4326
Genua|Italien,Pensa|Russland,3594.2522999999997
Genua|Italien,Toulouse|Frankreich,763.377
Genua|Italien,Lipezk|Russland,3227.8487999999998
Genua|Italien,Homel|Belarus,2566.9486
Antwerpen|Belgien,Posen|Polen,963.4225
Antwerpen|Belgien,Rjasan|Russland,2704.8456
Antwerpen|Belgien,Nabereschnyje Tschelny|Russland,3594.1049
Antwerpen|Belgien,Nürnberg|Deutschland,611.8405
Antwerpen|Belgien,Skopje|Nordmazedonien,2101.601
Antwerpen|Belgien,Astrachan|Russland,3672.9013
Antwerpen|Belgien,Hannover|Deutschland,449.11440000000005
Antwerpen|Belgien,Kirow|Russland,3540.7918
Antwerpen|Belgien,Pensa|Russland,3148.7454
Antwerpen|Belgien,Lipezk|Russland,2782.3417999999997
Antwerpen|Belgien,Homel|Belarus,2121.4416
Posen|Polen,Rjasan|Russland,1753.9208
Nabereschnyje Tschelny|Russland,Posen|Polen,2643.1801
Nürnberg|Deutschland,Posen|Polen,674.4214000000001
Posen|Polen,Skopje|Nordmazedonien,1710.4954
Astrachan|Russland,Posen|Polen,2721.9765
Hannover|Deutschland,Posen|Polen,523.8987
Kirow|Russland,Posen|Polen,2589.867
Lyon|Frankreich,Posen|Polen,1472.957
Posen|Polen,Toulouse|Frankreich,1954.1142
Homel|Belarus,Posen|Polen,1170.5168
Nabereschnyje Tschelny|Russland,Rjasan|Russland,975.0412
Nürnberg|Deutschland,Rjasan|Russland,2365.7547000000004
Rjasan|Russland,Skopje|Nordmazedonien,3125.2097999999996
Astrachan|Russland,Rjasan|Russland,1215.6975
Hannover|Deutschland,Rjasan|Russland,2264.9207
Kirow|Russland,Rjasan|Russland,991.9979000000001
Lyon|Frankreich,Rjasan|Russland,3213.979
Pensa|Russland,Rjasan|Russland,444.4478
Rjasan|Russland,Toulouse|Frankreich,3695.1362000000004
Lipezk|Russland,Rjasan|Russland,257.0282
Nabereschnyje Tschelny|Russland,Nürnberg|Deutschland,3254.5237
Nabereschnyje Tschelny|Russland,Skopje|Nordmazedonien,4013.9789
Astrachan|Russland,Nabereschnyje Tschelny|Russland,1359.8345
Hannover|Deutschland,Nabereschnyje Tschelny|Russland,3153.6897000000004
Kirow|Russland,Nabereschnyje Tschelny|Russland,459.5937
Lyon|Frankreich,Nabereschnyje Tschelny|Russland,4102.748
Nabereschnyje Tschelny|Russland,Pensa|Russland,751.9390999999999
Nabereschnyje Tschelny|Russland,Toulouse|Frankreich,4583.9052
Lipezk|Russland,Nabereschnyje Tschelny|Russland,1173.8264
Homel|Belarus,Nabereschnyje Tschelny|Russland,1689.2004
Nürnberg|Deutschland,Skopje|Nordmazedonien,1500.5941
Astrachan|Russland,Nürnberg|Deutschland,3320.0022999999997
Hannover|Deutschland,Nürnberg|Deutschland,466.385
Kirow|Russland,Nürnberg|Deutschland,3250.6086
Lyon|Frankreich,Nürnberg|Deutschland,805.7783000000001
Nürnberg|Deutschland,Pensa|Russland,2858.5621
Nürnberg|Deutschland,Toulouse|Frankreich,1286.9356
Lipezk|Russland,Nürnberg|Deutschland,2492.1586
Homel|Belarus,Nürnberg|Deutschland,1831.2584
Astrachan|Russland,Skopje|Nordmazedonien,2809.0737999999997
Kirow|Russland,Skopje|Nordmazedonien,3959.4873
Lyon|Frankreich,Skopje|Nordmazedonien,1886.399
Pensa|Russland,Skopje|Nordmazedonien,3567.4408
Skopje|Nordmazedonien,Toulouse|Frankreich,2326.802
Lipezk|Russland,Skopje|Nordmazedonien,2440.618
Homel|Belarus,Skopje|Nordmazedonien,2540.1371
Astrachan|Russland,Hannover|Deutschland,3232.4899
Astrachan|Russland,Lyon|Frankreich,4104.8412
Astrachan|Russland,Pensa|Russland,1013.2509
Astrachan|Russland,Toulouse|Frankreich,4585.9985
Astrachan|Russland,Lipezk|Russland,1071.5772
Hannover|Deutschland,Kirow|Russland,3099.9851
Hannover|Deutschland,Lyon|Frankreich,1020.4119000000001
Hannover|Deutschland,Pensa|Russland,2707.9387
Hannover|Deutschland,Toulouse|Frankreich,1501.5692
Hannover|Deutschland,Lipezk|Russland,2341.5351
Hannover|Deutschland,Homel|Belarus,1680.6349
Kirow|Russland,Lyon|Frankreich,4051.1165
Kirow|Russland,Pensa|Russland,849.7066
Kirow|Russland,Toulouse|Frankreich,4532.2738
Kirow|Russland,Lipezk|Russland,1167.3928
Lyon|Frankreich,Pensa|Russland,3647.2245
Lipezk|Russland,Lyon|Frankreich,3280.821
Homel|Belarus,Lyon|Frankreich,2619.9208
Pensa|Russland,Toulouse|Frankreich,4136.6388
Homel|Belarus,Pensa|Russland,1121.4206000000001
Lipezk|Russland,Toulouse|Frankreich,3759.6967
Homel|Belarus,Toulouse|Frankreich,3098.7965
Homel|Belarus,Lipezk|Russland,698.1915
